SHA,cbo,wmc,dit,rfc,lcom,totalMethods,totalFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,uniqueWordsQty,defect
940e3553b0b94c1df23b79a2f523293251b20d6f1,10,23,1,18,20,12,5,1,73,5,1,5,1,0,4,1,13,2,9,4,55,1
9417c8a1a8bfcdcf8718208e3f8a33912f39dccf0,10,15,1,10,10,9,3,0,55,4,0,5,0,0,0,0,4,0,4,2,42,0
9417c8a1a8bfcdcf8718208e3f8a33912f39dccf1,10,14,1,10,10,9,3,0,53,4,0,5,0,0,0,0,4,0,4,1,42,1
94283c3f439c8e409f45d8b84360d5015712278d0,1,17,1,8,1,7,4,0,87,7,0,6,1,1,5,1,7,5,6,2,104,0
94283c3f439c8e409f45d8b84360d5015712278d1,9,17,1,7,1,7,4,0,87,7,0,6,1,1,5,1,7,5,6,2,104,1
942f1f359d805a0384cbab8d6d490f86db9f18bf0,7,13,2,11,17,11,6,4,109,9,0,2,0,0,1,0,12,0,12,1,147,0
942f1f359d805a0384cbab8d6d490f86db9f18bf1,11,13,2,11,17,11,6,0,109,9,0,2,0,0,1,0,12,0,12,1,148,1
9472a1d29bca2268e5cdf95024cd75ca3a9383da0,7,32,1,11,409,31,2,0,107,4,0,0,0,0,0,0,2,0,2,1,40,0
9472a1d29bca2268e5cdf95024cd75ca3a9383da1,7,31,1,10,409,31,2,0,102,4,0,0,0,0,0,0,2,0,2,0,40,1
947e40970aa316abb33e6383b0d24921ef0ebe4f0,20,35,2,60,0,12,7,0,209,11,2,5,1,1,15,21,44,8,50,4,114,0
947e40970aa316abb33e6383b0d24921ef0ebe4f1,21,35,2,59,0,12,7,0,207,11,2,5,1,1,15,21,45,8,51,4,114,1
951a372b2aa1d79aa553298bfcd41d68e0b2adab1,13,26,2,22,0,6,7,1,157,2,3,14,3,0,19,5,31,5,24,5,93,1
952061ccd5a59b8401e19f9d8be8223bf5ee7a9e0,7,57,1,44,186,25,15,5,314,12,2,11,0,1,10,16,28,3,22,3,218,0
952061ccd5a59b8401e19f9d8be8223bf5ee7a9e1,12,56,1,41,186,25,15,0,314,12,2,11,0,0,9,16,28,3,22,3,218,1
9524ffc496be5b59e5522fa4fcb540dc4232046e0,2,10,1,14,36,9,0,7,87,8,0,1,0,0,13,0,0,0,9,0,73,0
9524ffc496be5b59e5522fa4fcb540dc4232046e1,5,10,1,11,36,9,0,0,87,8,0,1,0,0,13,0,0,0,9,0,73,1
9533a8c30d23a1d099956e86717ae9863a22a7e40,25,66,2,69,45,10,0,2,244,25,3,28,0,9,5,20,54,5,45,5,115,0
9533a8c30d23a1d099956e86717ae9863a22a7e41,25,64,1,65,45,10,0,0,232,25,3,28,0,7,5,20,52,5,45,5,115,1
953ddae4756f5edf65d0f124daa3642d25d24b450,4,17,1,11,3,3,0,0,45,5,0,7,0,2,0,1,8,0,6,2,61,0
953ddae4756f5edf65d0f124daa3642d25d24b451,5,16,1,10,3,3,0,0,45,5,0,7,0,2,0,1,8,0,6,2,61,1
955a9e8a8d31ff7dcd3a4a5c3b97b4277f4279c90,4,9,2,13,0,2,3,1,36,1,0,2,1,0,2,5,8,1,6,4,48,0
955a9e8a8d31ff7dcd3a4a5c3b97b4277f4279c91,6,9,1,10,0,2,3,0,35,1,0,2,1,0,2,5,7,1,6,4,48,1
95e1dee28ebb93b5fedee687432c24e448a525b41,17,20,2,20,2,5,4,0,48,2,1,4,0,4,2,25,14,9,13,3,62,1
95ff7f1e50134a228a1a4ca5effba0d4284223e40,27,49,1,58,15,7,2,0,107,8,0,16,0,0,6,1,35,3,18,11,91,0
95ff7f1e50134a228a1a4ca5effba0d4284223e41,25,48,1,55,15,7,2,0,107,8,0,16,0,0,6,1,35,3,18,11,91,1
9615d1f6da041920a08ef6c393c5dff7a7cde9910,15,26,4,43,1,10,10,3,193,4,2,5,2,3,6,29,44,9,40,5,98,0
9615d1f6da041920a08ef6c393c5dff7a7cde9911,19,26,3,43,1,10,10,0,193,4,2,5,2,3,6,29,44,9,40,5,98,1
96676b63872876dcd8fe8037bda0df72ee14a1e40,13,25,2,29,0,9,6,0,80,4,3,12,0,0,614,723,10,0,9,3,1165,0
96676b63872876dcd8fe8037bda0df72ee14a1e41,13,25,1,29,0,9,6,0,80,4,3,12,0,0,614,723,10,0,9,3,1165,1
969cba5ee6fa74460d85930a627a685cd6876ca30,43,92,13,87,45,23,18,3,536,13,0,47,1,19,14,22,77,14,46,8,211,0
969cba5ee6fa74460d85930a627a685cd6876ca31,41,92,12,86,45,23,18,0,536,13,0,47,1,19,14,22,77,14,46,8,211,1
97017f61dc0eee01b4de57efbc578c773db1e7fd0,9,103,1,99,773,42,5,72,487,41,12,23,6,0,358,41,140,67,125,3,215,0
97017f61dc0eee01b4de57efbc578c773db1e7fd1,15,103,1,102,773,42,5,0,487,41,12,23,6,0,358,41,140,67,125,3,215,1
9733482a312cf1168c22163d580efe80fd680d8b1,12,30,1,39,54,13,4,2,107,12,1,5,0,0,7,2,21,6,19,3,59,1
9760d6c079b9707f54c5240cf218e948535418e40,5,8,2,16,4,4,1,0,46,0,0,0,0,0,0,0,2,0,1,2,26,0
9760d6c079b9707f54c5240cf218e948535418e41,5,6,1,14,4,4,1,0,46,0,0,0,0,0,0,0,2,0,1,2,26,1
97664a400b1903be97efc6b2b580949ce6bde78d0,5,33,1,30,122,21,11,4,166,21,2,7,0,0,18,2,23,1,20,1,50,0
97664a400b1903be97efc6b2b580949ce6bde78d1,11,33,1,21,122,21,11,0,165,21,2,7,0,0,18,2,23,1,20,1,50,1
97b2ce97c4d1f1b0d2427ecb842e5309a5b8a2350,35,279,5,234,3324,98,30,30,1328,93,40,59,29,4,103,33,123,39,113,7,458,0
97b2ce97c4d1f1b0d2427ecb842e5309a5b8a2351,63,279,4,214,3324,98,30,0,1328,93,40,59,29,4,103,33,123,39,113,7,458,1
97c3d5b57de116b024b75f65c5ddfceb052d56150,5,2,2,2,0,2,3,0,20,1,0,0,0,0,6,0,3,3,3,0,28,0
97c3d5b57de116b024b75f65c5ddfceb052d56151,7,2,1,2,0,2,3,0,20,1,0,0,0,0,6,0,3,3,3,0,28,1
97f21c859ba48ebb8e8bddf373a3a3fa94cdd61d0,45,27,6,56,61,20,19,1,208,8,1,4,0,0,0,2,22,0,29,3,159,0
97f21c859ba48ebb8e8bddf373a3a3fa94cdd61d1,45,27,3,52,61,20,19,0,208,8,1,4,0,0,0,2,22,0,29,3,159,1
98578340ce26b688cfee313af7601242df0e8d2d1,1,5,7,7,1,3,0,1,28,1,0,2,0,1,1,2,3,1,3,2,25,1
988085083eae98e2bcec2f2d540c9f01f9fa7cd60,17,46,2,61,49,19,5,0,284,10,9,7,2,1,12,37,38,29,30,5,94,0
988085083eae98e2bcec2f2d540c9f01f9fa7cd61,20,45,2,61,49,19,5,0,278,10,9,6,2,1,12,37,38,29,30,5,94,1
98928b72c0db9ba5723671f1a081d8a9e30563e20,32,114,2,91,1681,78,16,5,486,57,11,9,0,0,4,4,43,2,51,3,236,0
98928b72c0db9ba5723671f1a081d8a9e30563e21,40,114,2,84,1681,78,16,0,487,57,11,9,0,0,5,4,43,2,51,3,236,1
98b4da506493a33b9b3506beab5fd1a8257407010,2,14,2,13,0,11,4,0,69,6,0,1,0,0,0,3,6,0,5,2,45,0
98b4da506493a33b9b3506beab5fd1a8257407011,9,14,2,12,0,11,4,0,69,6,0,1,0,0,0,3,6,0,5,2,44,1
98dacd8d7eaba5065dfb8ee85dd079db3629fb440,13,18,1,28,60,13,7,1,82,8,1,2,0,0,6,0,12,2,11,1,79,0
98dacd8d7eaba5065dfb8ee85dd079db3629fb441,16,17,1,26,60,13,7,0,80,8,1,1,0,0,6,0,12,2,11,1,79,1
98f03907ce9a5fb09e28a02b06126304ea009c360,42,57,4,56,141,34,17,0,311,24,0,4,0,0,10,0,17,0,17,2,179,0
98f03907ce9a5fb09e28a02b06126304ea009c361,28,57,4,52,141,34,17,0,311,24,0,4,0,0,10,0,17,0,17,2,179,1
9998234df28ce744aa0f289b462e37280ef2692e1,5,26,2,28,22,8,1,3,113,7,2,7,3,2,8,4,15,5,14,4,93,1
99a5170ce231a89d85fb99ce5909a00694eda1b50,5,60,5,39,77,25,14,17,413,10,4,15,1,2,14,12,31,7,24,9,273,0
99a5170ce231a89d85fb99ce5909a00694eda1b51,22,59,5,37,77,25,14,0,413,10,4,15,1,1,14,12,31,7,24,9,273,1
99cc5a5223524bc555af36b40399dcee217c2ed90,11,13,2,25,3,3,1,3,67,4,0,2,1,0,9,3,4,0,6,2,59,0
99cc5a5223524bc555af36b40399dcee217c2ed91,10,13,1,25,3,3,1,0,62,4,0,2,1,0,11,3,3,0,5,2,60,1
99d58bb7f2741a7a0f57274d8cba80c6f10ccb670,45,56,2,63,84,20,15,1,216,13,1,19,0,0,10,4,39,0,47,2,118,0
99d58bb7f2741a7a0f57274d8cba80c6f10ccb671,39,55,1,63,86,20,15,0,213,12,1,19,0,0,10,4,39,0,47,2,118,1
99e10eb6bd7631348c7044c8a5179e84a833706d0,3,3,1,7,0,2,2,1,24,1,0,0,1,0,2,0,4,1,4,1,77,0
99e10eb6bd7631348c7044c8a5179e84a833706d1,4,3,1,6,0,2,2,0,24,1,0,0,1,0,2,0,4,1,4,1,77,1
99f56ff7cbabea49e8a8302440c71dcb4af91a9c0,37,136,22,121,2789,100,38,12,932,52,6,12,3,8,11,65,123,26,97,6,472,0
99f56ff7cbabea49e8a8302440c71dcb4af91a9c1,61,136,22,115,2789,100,38,0,930,52,6,12,3,8,11,65,123,26,97,6,472,1
9a83618103134978dd48ce6a81f2162b1cca2dc21,52,290,14,144,3957,113,95,24,1417,60,22,59,2,55,16,253,350,294,203,9,666,1
9a91ef538a1fd7761e22602d5b21bbb473706bff0,49,89,9,91,167,40,26,14,704,24,2,17,4,2,40,5,54,16,43,10,395,0
9a91ef538a1fd7761e22602d5b21bbb473706bff1,60,87,5,87,167,38,25,0,711,23,2,17,4,2,40,5,52,16,41,10,384,1
9ac1aeb8f3442a55bf6cb748e80791f5b6554ef40,19,93,5,52,4,8,8,8,544,2,9,40,1,7,44,97,111,23,61,7,216,0
9ac1aeb8f3442a55bf6cb748e80791f5b6554ef41,22,93,3,47,4,8,8,0,540,2,9,40,1,7,43,97,111,23,61,7,216,1
9b1c7f64220c10b4c5541c79acf15042009c97350,21,22,2,17,21,20,10,1,166,17,1,0,0,0,10,0,13,2,12,2,110,0
9b1c7f64220c10b4c5541c79acf15042009c97351,28,22,2,16,21,20,10,0,166,17,1,0,0,0,10,0,13,2,12,2,110,1
9b2340f4e29171da140fc22fbc1b02c12e9fd80f0,45,249,12,120,1125,73,44,22,1048,47,13,69,0,23,11,78,208,61,134,11,481,0
9b2340f4e29171da140fc22fbc1b02c12e9fd80f1,37,248,9,114,1121,73,44,0,1049,47,13,69,0,23,10,78,209,61,135,11,481,1
9b39c88bcb1ff0494f6679f53fda40127b2701f30,5,38,2,34,6,6,1,17,192,2,2,10,2,3,94,17,40,20,30,5,169,0
9b39c88bcb1ff0494f6679f53fda40127b2701f31,13,36,2,33,6,6,1,0,184,2,2,9,2,2,87,13,39,18,30,5,165,1
9bd5088ba10a3179e847895292fd3c30c9225b251,5,24,1,9,0,12,6,0,93,15,0,14,1,3,10,12,20,10,9,1,53,1
9bf8d0c3726c81fd560826dbd6ff973ce40a91f90,72,8,1,23,26,8,6,3,139,1,0,0,0,0,11,0,7,0,11,1,77,0
9bf8d0c3726c81fd560826dbd6ff973ce40a91f91,96,8,1,23,26,8,6,0,138,1,0,0,0,0,11,0,7,0,11,1,77,1
9bf91664d660893770679665055a5d25b5335b950,43,70,13,100,148,32,10,0,496,19,9,11,12,0,30,3,49,14,47,12,286,0
9bf91664d660893770679665055a5d25b5335b951,54,70,12,93,148,32,10,0,493,19,9,11,12,0,30,3,47,14,45,12,284,1
9c002bf387d9687234aa41abe084763a4cbdf3880,8,49,2,37,0,26,6,2,251,15,2,7,3,3,27,5,23,2,15,3,125,0
9c002bf387d9687234aa41abe084763a4cbdf3881,17,48,1,36,0,26,6,0,249,15,2,6,3,3,27,5,23,2,15,3,125,1
9c02436062a8d14532d8121c3dae69083e3b6d380,23,43,7,45,55,21,10,0,211,1,2,13,0,6,3,13,32,6,28,3,156,0
9c02436062a8d14532d8121c3dae69083e3b6d381,21,43,4,44,55,21,10,0,210,1,2,13,0,6,3,13,32,6,28,3,156,1
9c103d16f50a88b169e388d5e8b6b4dd0098002a0,26,75,4,65,596,38,1,10,324,38,4,9,9,1,0,0,50,2,50,4,136,0
9c103d16f50a88b169e388d5e8b6b4dd0098002a1,29,75,3,58,596,38,1,0,324,38,4,9,9,1,0,0,50,2,50,4,136,1
9cc6f62128688f21058ab6c9afa5969f6fedd2ae1,22,179,2,148,5315,107,11,6,959,123,2,29,12,6,42,9,99,4,86,4,247,1
9ccdd54ea1016005577c4792b8cdd258428175ee0,51,81,3,146,290,38,33,23,511,26,5,5,10,0,48,13,92,4,81,7,263,0
9ccdd54ea1016005577c4792b8cdd258428175ee1,63,80,3,130,288,37,33,0,501,26,5,5,10,0,47,13,92,4,81,7,257,1
9ce1f4b5f41c1d9901f25ab180692a93d478c8df0,28,88,6,92,314,38,44,1,439,14,0,13,3,1,37,30,100,9,67,5,239,0
9ce1f4b5f41c1d9901f25ab180692a93d478c8df1,34,87,5,91,314,38,43,0,434,14,0,13,3,1,37,30,97,9,66,5,238,1
9ce5cec1123278ef61c5cdeaf1c92443ff7ca6bc0,16,18,4,11,72,17,4,1,125,11,0,0,1,0,6,1,4,1,4,1,281,0
9ce5cec1123278ef61c5cdeaf1c92443ff7ca6bc1,19,18,2,11,72,17,4,0,125,11,0,0,1,0,6,1,4,1,4,1,282,1
9d156bb0c2a4cb6668c71047b7e1381a75dbca510,12,97,1,41,231,22,1,42,332,27,1,42,0,46,101,250,71,125,59,3,213,0
9d156bb0c2a4cb6668c71047b7e1381a75dbca511,11,97,1,37,231,22,1,0,332,27,1,42,0,46,101,250,71,125,59,3,213,1
9d1677e6968c7f3adefb68bffaf8e1b022f75bb10,18,53,1,70,0,21,12,3,252,5,3,9,1,5,13,16,83,3,50,2,123,0
9d1677e6968c7f3adefb68bffaf8e1b022f75bb11,24,53,1,69,0,21,12,0,252,5,3,9,1,5,13,16,83,3,50,2,123,1
9d906571f00047a2ed06be6cda565dd340e00e511,8,15,3,8,25,10,2,0,89,7,0,0,3,0,2,0,5,0,4,2,65,1
9d99a3604fe23edd465ad5e3df1e6c94c124cd090,8,11,1,21,4,5,7,0,52,3,1,0,0,0,3,3,15,2,15,2,79,0
9d99a3604fe23edd465ad5e3df1e6c94c124cd091,10,11,1,20,4,5,7,0,52,3,1,0,0,0,3,3,15,2,15,2,79,1
9da050bb6409b736d58c03feeeb01529e1008ae10,10,33,1,34,89,14,1,14,122,20,3,6,1,5,18,3,20,3,16,2,77,0
9da050bb6409b736d58c03feeeb01529e1008ae11,26,33,1,25,89,14,1,0,122,20,3,6,1,5,18,3,20,3,16,2,77,1
9dd917e080561ad8566c208c1e7395ada59bd8190,16,30,4,66,0,10,7,1,183,6,2,5,0,0,21,5,22,7,18,2,148,0
9dd917e080561ad8566c208c1e7395ada59bd8191,19,29,3,65,0,9,7,0,180,6,2,5,0,0,21,5,22,7,18,2,147,1
9e04e77d6a0a17324b0d425e717fc640d90f919a0,11,19,1,36,0,8,5,0,105,8,3,2,4,1,3,4,24,2,20,2,57,0
9e04e77d6a0a17324b0d425e717fc640d90f919a1,15,19,1,36,0,8,5,0,105,8,3,2,4,1,3,5,24,3,20,2,57,1
9e762e8816fef48e3cfba563c55f8c9cd6bce0100,7,69,2,63,223,23,13,26,362,21,2,12,12,0,43,441,64,10,38,6,198,0
9e762e8816fef48e3cfba563c55f8c9cd6bce0101,18,70,2,61,223,23,13,0,364,21,2,13,12,0,42,17,63,10,36,6,193,1
92118494ed7826cad1593e027999ae4d9f7e8d100,5,59,12,59,0,16,16,15,348,7,1,16,0,2,12,78,82,6,38,6,223,0
92aba77cc1769ebb1f13fc1a6e105f293408844c0,4,1,1,2,0,1,3,0,14,0,0,0,0,0,3,0,0,0,3,0,18,0
9317fcf2df1b1465f6c0e5a75b6304bfaa0581c50,14,59,8,42,46,19,3,4,257,20,9,16,2,0,3,5,34,3,27,8,147,0
940e3553b0b94c1df23b79a2f523293251b20d6f0,13,23,1,17,20,12,5,0,73,5,1,5,1,0,4,1,13,2,9,4,55,0
94818824b85d589b0385b0e3f7e51c61a05aef1f0,8,165,2,97,1146,69,18,32,803,35,11,62,0,30,17,89,153,20,74,4,342,0
951a372b2aa1d79aa553298bfcd41d68e0b2adab0,19,28,2,27,0,6,7,0,157,2,4,15,3,0,18,6,31,4,25,7,96,0
9568986efb1f435ca2c95422c57fcf579c8bf2220,7,4,2,9,0,1,0,1,27,1,0,2,1,0,4,1,6,0,6,2,37,0
95e1dee28ebb93b5fedee687432c24e448a525b40,19,20,2,20,2,5,4,0,48,2,1,4,0,4,2,27,14,9,13,3,62,0
971363e717eb3242fa3d2b2e6f18bdf52c9290880,121,170,32,345,213,67,44,7,1590,26,12,24,6,17,127,79,204,18,175,19,588,0
9733482a312cf1168c22163d580efe80fd680d8b0,15,30,1,37,54,13,4,0,107,12,1,5,0,0,7,2,21,6,19,3,59,0
97f843112e6b233e42da3bc60cda36c4a21dc9050,64,159,3,179,160,24,24,11,630,42,15,53,11,8,159,18,114,29,102,8,433,0
98578340ce26b688cfee313af7601242df0e8d2d0,4,3,1,8,3,3,0,0,13,2,0,0,0,1,1,2,0,1,1,0,20,0
9925b6f88f29096b3f61f9ae0243d3485f439a160,4,30,1,39,0,12,3,0,273,8,11,4,9,1,8,20,50,11,32,4,88,0
9998234df28ce744aa0f289b462e37280ef2692e0,17,44,1,40,30,9,1,0,172,8,7,13,3,2,21,10,32,15,26,6,123,0
9a0ce3170da1d526fb19b5de6952324cc47c41300,32,335,2,205,72,21,5,11,1155,34,28,60,11,19,82,127,318,105,142,8,304,0
9a83618103134978dd48ce6a81f2162b1cca2dc20,49,290,13,136,3953,113,95,0,1417,60,22,59,2,55,16,253,350,294,203,9,665,0
9b3eeb1b9668c96fefdc72ae5b45cbcfe0b62e5e0,24,186,3,140,394,33,1,38,839,56,14,65,0,5,59,67,171,36,133,10,277,0
9bd5088ba10a3179e847895292fd3c30c9225b250,6,25,1,10,0,12,6,0,95,15,0,14,1,3,11,12,20,10,9,2,53,0
9c5177282e01e8db4b1602b4c869d831694187270,10,6,2,2,15,6,1,6,22,6,0,0,0,0,0,0,1,0,1,0,27,0
9cc6f62128688f21058ab6c9afa5969f6fedd2ae0,53,179,2,119,5315,107,11,0,959,123,2,29,12,6,42,9,99,4,86,4,247,0
9d19adae66a4b8cd482609d223c1181283cede340,57,467,19,248,3300,129,74,18,2429,94,29,106,1,16,54,215,476,109,316,14,1080,0
9efa1ccb7efe60d5410b5013a9acd3690dda35bc1,38,35,30,36,16,21,7,7,277,1,2,12,0,0,8,14,24,3,14,4,161,1
9efe5a88d0520909a658db7711ae023e7f07d2810,73,118,24,171,218,51,30,10,903,35,5,30,7,5,70,33,98,28,73,12,479,0
9efe5a88d0520909a658db7711ae023e7f07d2811,97,117,9,165,222,51,30,0,897,35,5,30,7,5,68,33,97,27,72,12,478,1
9f0944dc5a0ad516736edd81102ccb2e373b27c50,23,14,3,23,13,10,11,0,93,3,0,1,0,0,2,1,14,0,13,1,81,0
9f0944dc5a0ad516736edd81102ccb2e373b27c51,17,13,2,23,10,9,11,0,83,3,0,1,0,0,2,1,13,0,13,1,67,1
9f1b5f2b4ed6ea2e1161eea84c2ddf7dcd2fdba60,25,54,6,54,49,18,7,9,304,25,8,15,2,0,7,12,37,7,30,7,204,0
9f1b5f2b4ed6ea2e1161eea84c2ddf7dcd2fdba61,32,53,4,51,49,18,7,0,300,25,8,14,2,0,7,12,36,7,29,7,203,1
9f1df669dbe7277d85acab44af6bab3f65bc27470,112,123,18,178,718,87,33,1,711,34,3,8,1,0,26,8,92,9,81,4,405,0
9f1df669dbe7277d85acab44af6bab3f65bc27471,106,123,17,174,718,87,33,0,709,34,3,8,1,0,26,8,91,9,80,4,405,1
9f2b53ab727f02a40459b6b7f6308ca6acc337c40,64,166,3,173,1438,63,15,17,797,40,15,37,4,2,151,15,122,12,115,6,277,0
9f2b53ab727f02a40459b6b7f6308ca6acc337c41,66,165,3,160,1438,63,15,0,795,40,15,37,4,2,151,15,122,12,115,6,277,1
9fcf8347f6a4360e3c9dfd862add3db4ab3675641,28,162,1,193,533,55,12,5,668,47,16,39,2,13,31,78,117,27,111,4,236,1
9fe5b76d6aee2a0b795a46fcfef4e2cd616f03020,8,12,2,10,3,6,2,1,80,1,0,4,2,0,3,0,9,0,7,5,85,0
9fe5b76d6aee2a0b795a46fcfef4e2cd616f03021,11,12,1,10,3,6,2,0,80,1,0,4,2,0,3,0,9,0,7,5,85,1
9fe737ef639ba89b363c4a7ded8365cfa02fce5c0,27,64,4,81,17,16,16,3,341,12,16,12,3,2,59,22,87,26,69,7,169,0
9fe737ef639ba89b363c4a7ded8365cfa02fce5c1,41,64,3,77,17,16,16,0,337,12,16,12,3,2,59,22,87,26,69,7,169,1
a00a74a274398b8d0ed5047f7bd942e2556946bc0,5,0,1,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,11,0
a00a74a274398b8d0ed5047f7bd942e2556946bc1,7,0,1,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,11,1
a02523ba10258752e9a6447132f39f0bbc2910850,41,68,11,49,600,48,27,4,371,34,2,8,0,1,7,34,68,11,40,3,188,0
a02523ba10258752e9a6447132f39f0bbc2910851,34,66,5,46,608,48,28,0,375,30,2,8,0,1,7,34,71,11,41,4,190,1
a02957e6063a6990cb5e6337d7dde5b2b57133280,10,15,3,11,53,12,3,2,75,10,0,1,2,0,4,5,10,1,10,1,153,0
a02957e6063a6990cb5e6337d7dde5b2b57133281,14,15,2,11,53,12,3,0,75,10,0,1,2,0,4,5,10,1,10,1,153,1
a105978b061e809dde6a3ac1a7869318e023237c1,24,273,3,167,670,42,1,58,1193,76,19,90,1,6,111,118,273,48,210,11,324,1
a10a471f4cb04226367516267fa636f257ef98070,6,28,1,18,2,13,5,7,133,20,2,11,1,4,12,8,31,14,24,3,80,0
a10a471f4cb04226367516267fa636f257ef98071,10,28,1,18,2,13,5,0,133,20,2,11,1,5,12,9,31,15,24,3,79,1
a10a67f18f8c9f8579d425562a83a796191da23d0,23,63,8,42,62,22,22,0,375,9,6,16,1,0,0,26,80,12,48,10,181,0
a10a67f18f8c9f8579d425562a83a796191da23d1,22,62,5,42,62,22,22,0,369,9,6,16,0,0,0,26,80,12,48,10,177,1
a1118f10746fde5c3a979809cd58bd65af51b87c0,5,14,2,12,19,8,1,4,106,8,3,1,2,2,4,8,13,3,10,1,117,0
a1118f10746fde5c3a979809cd58bd65af51b87c1,8,14,2,12,19,8,1,0,106,8,3,1,2,2,4,8,13,3,10,1,115,1
a1366bbded7acf10dffd402000172a152aaebd6c0,6,22,3,16,14,9,5,1,148,3,1,4,0,2,4,6,10,5,7,6,112,0
a1366bbded7acf10dffd402000172a152aaebd6c1,7,22,2,13,14,9,4,0,136,3,1,4,0,3,4,6,9,5,6,7,103,1
a16e6f45937173cf4cf4635600869cb5dfab079d0,18,59,2,75,33,10,28,5,330,9,12,5,5,1,56,3,81,3,50,3,130,0
a16e6f45937173cf4cf4635600869cb5dfab079d1,26,55,1,70,24,9,28,0,315,8,9,5,5,1,56,3,78,3,49,3,124,1
a1f8d8fdd3452bb9b3db0cc12c4516aa7bf26ab41,8,116,3,72,1085,72,41,11,760,85,2,38,3,14,48,37,96,34,60,3,216,1
a2006a0faed87348e2a4d0b7bde2ab69654bb6be0,17,19,5,22,10,5,5,1,104,4,4,6,2,0,17,5,22,4,17,4,134,0
a2006a0faed87348e2a4d0b7bde2ab69654bb6be1,18,19,2,24,10,5,5,0,104,4,4,6,2,0,17,5,22,4,17,4,135,1
a22af4298ebee19fcd6448bc5b09329f9c0272d90,45,1688,12,747,195477,747,110,377,8713,479,104,445,66,198,318,740,949,366,614,15,2950,0
a22af4298ebee19fcd6448bc5b09329f9c0272d91,111,1688,10,637,195479,747,110,0,8711,479,104,445,66,197,318,740,947,364,613,15,2947,1
a22fd51aaccc33ff578fbe4f9bf2817b6633c7550,6,11,2,28,4,5,1,9,74,3,1,3,1,0,65,0,18,9,18,3,127,0
a22fd51aaccc33ff578fbe4f9bf2817b6633c7551,8,11,2,28,4,5,1,0,74,3,1,3,1,0,65,0,18,9,18,3,127,1
a2939a5873d5281209811495b2d6dda1bc6d6d140,3,8,2,0,0,2,3,0,112,7,0,0,0,0,0,6,3,0,3,1,115,0
a2939a5873d5281209811495b2d6dda1bc6d6d141,3,8,2,0,0,2,3,0,112,7,0,0,0,0,0,6,3,0,3,1,115,1
a2d142d7e648fb5d0f8bb391525135ab8e246aee0,6,47,2,37,70,18,7,2,243,6,13,12,1,0,11,12,26,3,23,5,149,0
a2d142d7e648fb5d0f8bb391525135ab8e246aee1,19,47,2,24,70,18,7,0,243,6,13,12,1,0,11,11,25,3,22,5,149,1
a356d17345b0b9f570b4c16da0a19180135813e41,49,112,12,235,222,38,16,2,598,15,0,17,4,12,19,34,59,5,58,9,325,1
a35aeb6e8562118ea6d710f57bd246a7b51e29240,88,181,8,307,453,57,72,12,1041,14,0,47,4,3,138,44,153,19,226,13,439,0
a35aeb6e8562118ea6d710f57bd246a7b51e29241,96,179,8,286,455,57,72,0,1037,14,0,47,4,3,136,44,152,19,225,13,437,1
a36c0586919e3d0154f216aacb679b2f31a092f80,19,93,2,91,0,16,16,2,407,13,4,18,10,5,14,33,102,12,59,5,156,0
a36c0586919e3d0154f216aacb679b2f31a092f81,29,91,1,86,0,16,16,0,405,13,4,18,10,5,14,30,100,12,59,5,156,1
a3d4fe5d2514f764942397a529c1f81258eea2b30,20,59,4,67,398,36,6,12,419,21,4,9,2,5,18,14,36,13,24,4,367,0
a3d4fe5d2514f764942397a529c1f81258eea2b31,32,59,4,63,398,36,6,0,419,21,4,9,2,5,18,15,36,13,24,4,367,1
a3e42d446e41d1cf12ae28a332bbf993e138ccb10,21,48,2,47,309,26,6,0,151,10,2,13,0,1,5,9,21,3,20,2,76,0
a3e42d446e41d1cf12ae28a332bbf993e138ccb11,17,47,1,45,313,26,6,0,148,10,2,12,0,1,5,9,21,3,20,2,73,1
a3e8d0aa3766869a8dbf2a7cd636e022327729630,27,98,1,75,584,40,6,4,448,36,6,22,2,4,6,23,79,10,60,4,217,0
a3e8d0aa3766869a8dbf2a7cd636e022327729631,27,98,1,70,584,40,6,0,446,36,6,22,2,4,6,23,79,10,60,4,217,1
a4872255b57f93346fa0b2c41ff92195617df6241,6,57,2,17,94,25,8,0,125,24,0,13,0,5,1,25,18,6,12,2,67,1
a4a53c7047d87d6e54cf3b2e3d66c7058c1cd21b0,32,296,2,180,1891,62,2,12,1423,26,13,32,49,7,277,33,188,29,148,4,333,0
a4a53c7047d87d6e54cf3b2e3d66c7058c1cd21b1,43,296,1,174,1891,62,2,0,1423,26,13,32,49,7,277,33,188,29,148,4,333,1
a4a8b05ef089d605d6a535e4218cf02900dcebc20,15,30,1,53,21,7,1,5,111,10,3,7,0,0,12,3,27,2,24,3,73,0
a4a8b05ef089d605d6a535e4218cf02900dcebc21,18,29,1,51,21,7,1,0,104,10,3,7,0,0,11,3,25,2,23,3,73,1
a4d6546806851ba317127f1b5a8d8251e7e38bc80,64,135,8,197,241,39,22,0,713,37,3,29,0,7,7,22,67,2,76,10,284,0
